source_record_id,category,name,reference_price_inr,source_currency,category_keyword_match,manual_review_required,eligible_for_compatibility,reference_price_only,source_file,source_dataset
a6d7617ece25bf090574,cpu,amd Ryzen 7 5700G 3.8 GHz Upto 4.6 GHz AM4 Socket 8 Cores 16 Threads 4 kB L2 16 kB L3 Desktop Processor,18699.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
d66154d46de4eddce7ce,cpu,amd Ryzen 7 5700X 3.4 GHz Upto 4.6 GHz AM4 Socket 8 Cores 16 Threads Desktop Processor,19656.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
52b98149b430147eee1f,cpu,amd Ryzen 7 5800X 3.8 GHz Upto 4.7 GHz AM4 Socket 8 Cores 16 Threads Desktop Processor,23499.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
8e3fe191dcf11e1bbc04,cpu,amd Ryzen 7 7700X 4.5 GHz Upto 5.4 GHz AM5 Socket 8 Cores 16 Threads Desktop Processor,32990.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
05d899341a151f5aec18,cpu,amd Ryzen 9 3900XT 3.8 GHz Upto 4.7 GHz AM4 Socket 12 Cores 24 Threads Desktop Processor,42993.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
67134389bc7c3dc118b1,cpu,amd Ryzen 9 5900X 3.7 GHz Upto 4.8 GHz AM4 Socket 12 Cores 24 Threads Desktop Processor,34890.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
7901c8309406907556d9,cpu,amd Ryzen 9 5950X 3.4 GHz Upto 4.9 GHz AM4 Socket 16 Cores 32 Threads Desktop Processor,51890.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
67aafa838774c66d8dfd,cpu,amd Ryzen� 9 7900X 3D 4.4 GHz Upto 5.6 GHz AM5 Socket 12 Cores 24 Threads 12 MB L2 128 MB L3 Desktop Processor,55999.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
5beed3005bb91cec3d7d,cpu,amd Ryzen 9 7900X 4.7 GHz Upto 5.6 GHz AM5 Socket 12 Cores 24 Threads Desktop Processor,44390.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
ffd4b515f1af8a7de98a,cpu,amd Ryzen 9 7950X 4.5 GHz Upto 5.7 GHz AM5 Socket 16 Cores 32 Threads Desktop Processor,60999.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
d7b34e1e1c39fc5a0da7,cpu,"amd Ryzen Processor 7 series 3.7 GHz AM4 Socket 8 Cores Server, Desktop Processor",27999.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
d4595431a928836bfc58,cpu,amd Ryzen7 7800X 3D 4.2 GHz AM5 Socket 8 Cores Desktop Processor,45799.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
94065a03ab50452958cb,cpu,amd ThreadRipper 1900X 3.8 Upto 4 AM4 Socket 8 Cores 16 Threads 4 L2 Workstation Processor,66000.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
f21913b9de312aab39b4,cpu,AQBP 2.9 GHz LGA 1156 Intel Core I3 530 2.93 GHz LGA 1156 Socket 4 Cores Desktop Processor (Silver) Processor,1050.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
a93e75b3da6649483ff0,cpu,Arko 3.06 GHz LGA 1156 Intel Core i3-540 3.06 GHz (Refurbished) Processor,1519.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
2110e1517d0a31d76a76,cpu,Astound VGA Male to HDMI Female Converter 3.5MM USB Gaming Adapter,999.0,INR,False,True,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
9077186ef3765ecd6756,cpu,Astound VGA to HDMI Converter Adapter Gaming Adapter,999.0,INR,False,True,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
9805a37fb992a08459e9,cpu,"Astound VGA to HDMI Converter, converts VGA & audio to HDMI Gaming Adapter",999.0,INR,False,True,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
7d768a3669ab016edbdd,cpu,"Bestor Dual-Sided Multifunctional Desk Pad ,Waterproof Desk Blotter Protector,Extended Mouse Pad/Desk Mat for Work from Home/Office/Gaming | Vegan PU Leather | Anti-Skid, Anti-Slip, Reversible Splash-Proof – Deskspread ~ Navy Blue & Yellow Mousepad",769.0,INR,False,True,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
f721a105e51fe9554162,cpu,betaohm 2.6 GHz LGA 1155 Intel G620 Processor,359.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
4f930d280021d5aa879d,cpu,betaohm 3.1 GHz LGA 1155 Intel Core i5-2400 Quad-Core Processor 3.1 GHz 6 MB Cache LGA 1155 Processor,1900.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
5b906f688c89c0d49579,cpu,betaohm 3.2 GHz LGA 1151 Intel Core I5-6500 3.2 GHz 4 Cores 4 Threads 6 MB Smart Cache Processor,5180.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
47f7dc3cca8ab4ebe66a,cpu,betaohm 3.3 GHz LGA 1155 Intel Core i5 2500 i5-2500 3.3GHz Processor,1950.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
97f23c12d824f2a63931,cpu,betaohm 3.4 GHz LGA 1155 Intel Core i5 3570 3rd Generation Processor Excellent Performance Processor Processor,1630.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
ec88077a1eb3130637c4,cpu,betaohm 3.7 GHz LGA 1151 Intel Core i3-6100 6th Generation 3.7 GHz LGA 1151 Socket 2 Cores 4 Threads 3 MB Processor,1940.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
c5d5d257d5eb143437f2,cpu,betaohm 3 GHz LGA 1155 I5 3rd genration with Rgb mousepad with 2 year warrenty all over india Processor,2099.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
27bb46ad8658a84211e2,cpu,betaohm 3 GHz LGA 1155 Intel Socket Processor 2 Core 3.0GHz lga 1155 (G2030) Processor,585.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
38ec99b714cf1bb2332b,cpu,BRCTRADERS 3.3 GHz LGA 1155 3220 Processor,1700.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
ab374526a1edd35401da,cpu,Cipto Folding Portable Adjustment Desktop Laptop Holder Stand Cooling Pad,494.0,INR,False,True,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
92146d04d0329eebb3a3,cpu,DAICHI 3.3 GHz LGA 1155 INTEL CORE i3-3rd GENERATION FOR H61 MOTHERBOARD Processor,899.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
21e0f1d48df82787b323,cpu,DEVBHOOMI 165 GHz AM2+ DB -VIP 400R Processor,699.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
beba4efd6515c618f79f,cpu,Dtech 2.6 GHz LGA 1155 G620 Processor,389.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
86d55c43e0cf4980b7d4,cpu,"Dtech 2.8 GHz AM2+, AM3 AMD Sempron 145 Processor Processor",499.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
e5e851d7d532bcf1cf6c,cpu,Dtech 2.9 GHz LGA 1155 G2020 Processor,449.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
85119f773d2654253f1c,cpu,Dtech 2.9 GHz LGA 1155 G645 Processor,399.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
bf2a05a9d3506200caf5,cpu,Dtech 2.93 GHz LGA 775 E7500 Processor,399.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
45a66b1bb5d73c9dbed0,cpu,"Dtech 3.2 GHz FM2+, FM2 AMD A8-5500B AD550BOKA44HJ Processor",2499.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
f344f3c032140ed9d9bb,cpu,Dtech 3.2 GHz LGA 1155 Intel Core i5 3470 Processor,3050.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
7ce180bd6630e06e9053,cpu,Dtech 3.3 GHz LGA 1150 G4400 Processor,2500.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
4d5be852e15c95ed13cf,cpu,Dtech 3.3 GHz LGA 1151 G4400 3.30Ghz Pentium LGA1151 6th Gen Processor,1399.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
de6a19bf678a0dd2e287,cpu,Dtech 3.3 GHz LGA 1155 2120 Processor,849.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
d5185ed68137adfc5d8e,cpu,Dtech 3 GHz LGA 775 E5700 Processor,399.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
b6471aa79ffc0b253293,cpu,DTech Pentium 3 GHz LGA 1155 G2030 Processor,549.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
bba7e414534718ab4702,cpu,ERH India 100 GHz AM2 1 Pc Induction Cooling Fan Big Processor,229.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
80158fe4cca8d2a7372c,cpu,ERH India 100 GHz AM2 1 Pc Induction Cooling Fan Small Processor,299.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
beffd0f00604d08721a9,cpu,ERH India 100 GHz AM2 1 Pc Induction Cooling Fan Small Processor,388.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
087892288d147f1187ed,cpu,Etake 3.6 GHz LGA 775 CPU Fan Cooler and Heat-Sink Cooling Fan 12V DC Processor,349.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
2b56ba88472e90ddd8e1,cpu,EXPERTRONICS 2.93 GHz LGA 775 Core 2 Duo 2.93 Processor,425.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
e978f20c884ae083dfac,cpu,GIG SN 3.5 GHz LGA 1200 I5 11400f Processor,20000.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
8c82d593d469fd866463,cpu,GIGASTAR 2.5 GHz LGA 1150 i5-2nd gen-2400 Processor,1990.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
c331883d1142641da2d9,cpu,GIGASTAR 2 GHz LGA 1150 i5-4th gen-4590 Processor,2899.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
4fb4e01b27cf02418e86,cpu,GIGASTAR 3.2 GHz LGA 1151 INTEL CORE I3 6100T Processor,6750.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
890dde11c58c2d37904f,cpu,GIGASTAR 3.2 GHz LGA 1156 Intel Core i5-650 For H55 Motherboard 1st Generation Processor,765.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
a61f4359c086ea347822,cpu,GIGASTAR 3.3 GHz LGA 1155 Intel Core i3 i3-2120 3.30 GHz Processor - Socket H2 LGA-1155 Processor,674.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
d0108f2d60d12f564227,cpu,GIGASTAR 3.4 GHz LGA 1155 INTEL CORE I5-3570 Processor,1630.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
c75e831334f5687c07e9,cpu,GIGASTAR 3.4 GHz LGA 1155 Intel i3 (3240) 3rd Gen Processor for H61 Chipset Processor,800.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
3874f01a49daa0fd5cfc,cpu,GIGASTAR 3.4 GHz LGA 1155 Intel i5-3570K For H61 Motherboard 3rd Generation Processor,1890.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
db2ab36b584279511ebd,cpu,Gigatech 4 GHz LGA 1151 core i7 6th generation (OEM Tray) Desktop processor Processor,11316.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
5014c5dd674dacd4d700,cpu,GREEN SOUL Monster Ult. (S) Multi-Functional Ergonomic Chair|Gaming & WFH|Supreme Comfort Gaming Chair,18990.0,INR,False,True,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
4fa755b2232c960742c1,cpu,GREEN SOUL Xtreme Gaming Chair,16990.0,INR,False,True,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
9c2e570587bb9f84e57f,cpu,Intel 1st Generation Core i3 550 Processor LGA 1156 Supported 3.2 GHz LGA 1156 Socket 2 Cores 4 Threads 4 MB Smart Cache Desktop Processor,1339.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
0e1fc916ab773d5d4675,cpu,Intel 2400 3.1 GHz LGA 1155 Socket 8 Cores Desktop Processor,2298.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
64d91751dfbec8fdca72,cpu,Intel 3570 3.4 GHz LGA 1155 Socket 4 Cores Desktop Processor,1800.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
42a5f6c16eb7c1814915,cpu,Intel 3570 processor 3.8 GHz LGA 1155 Socket 4 Cores Desktop Processor,1889.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
65da85bf2cef47a13e53,cpu,Intel 3570K 3.4 GHz LGA 1155 Socket 4 Cores Desktop Processor,2400.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
b6c58e4e62527a464970,cpu,Intel 4th Generation 3.3 GHz LGA 1150 Socket 2 Cores Desktop Processor,1350.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
6f2eff5054063277595d,cpu,Intel 540 core I3 1st 3 GHz LGA 1156 Socket 4 Cores Desktop Processor,1299.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
4d71ce825d51c63330b1,cpu,Intel 540 core I3 3.06 GHz LGA 1156 Socket 4 Cores Desktop Processor,1200.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
105accef304a44a99962,cpu,Intel 6100 3.7 GHz LGA 1151 Socket 2 Cores 4 Threads Desktop Processor,2600.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
78be5ce8191bc59f00ac,cpu,Intel 6100T 3.2 GHz LGA 1151 Socket 2 Cores 4 Threads Desktop Processor,2250.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
3a6ec0db4dae1d49b52b,cpu,"Intel Core 2 Duo (E8400) 6M Cache , 3 GHz LGA 775 Socket 2 Cores Desktop Processor",1800.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
df0d4d1e7a0abcedf668,cpu,Intel Core i3-10100 3.6 GHz Upto 4.3 GHz LGA 1200 Socket 4 Cores 8 Threads 6 MB Smart Cache Desktop Processor,9599.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
61ca36937bd25d60452e,cpu,Intel Core i3 10th Gen 10100f 3.6 GHz LGA 1200 Socket 4 Cores Desktop Processor,7940.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
16310621cdb1216dd12e,cpu,Intel Core i3 2100 3.1 GHz LGA 1155 Socket 2 Cores Desktop Processor,900.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
a3133f27509ff4ab0c1f,cpu,Intel Core i3 2120 2nd Generation 3.3 GHz LGA 1155 Socket 2 Cores Desktop Processor,1249.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
7921e7dd472aee5327d4,cpu,Intel Core i3-2120 3.3 GHz LGA 1155 Socket 2 Cores 4 Threads 3 MB Smart Cache Desktop Processor,800.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
c1d7ca8a059dc6f67cb4,cpu,Intel Core i3-3220 ( 3RD Genaretion ) 3.3 GHz LGA 1155 Socket 2 Cores Desktop Processor,1662.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
70dbddce34ecbd28fa56,cpu,Intel Core i3-3240 3.4 GHz LGA 1155 Socket 2 Cores 4 Threads 3 MB Smart Cache Desktop Processor,1699.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
fb96059cd48ca7f1ca46,cpu,Intel Core i3-3250 (3RD Generation) 3.5 GHz LGA 1155 Socket 2 Cores Desktop Processor,1500.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
d260b1480d78609c38c8,cpu,Intel Core i3-4130T 2.9 GHz LGA 1150 Socket 2 Cores 4 Threads 3 MB Smart Cache Desktop Processor,4180.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
a7b57c7905644ca4fb2f,cpu,Intel Core i3 4150 3.5 GHz LGA 1150 Socket 2 Cores Desktop Processor,1898.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
b55d1bc761db4a621061,cpu,Intel Core i3-540 3.06 GHz LGA 1156 Socket 2 Cores 4 Threads 4 MB Smart Cache Desktop Processor,1350.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
ee2e8b4fd00109389376,cpu,Intel Core i3-7100 ( 7Th Gen ) 3MB Smart Cache 3.9 GHz LGA 1151 Socket 2 Cores Desktop Processor,9999.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
63ef7238c44c66412dad,cpu,Intel Core i5-10600K 4.1 GHz Upto 4.8 GHz LGA 1200 Socket 6 Cores 12 Threads 12 MB Smart Cache Desktop Processor,22499.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
d8d8e8c13adb95270098,cpu,Intel Core i5-2400 3.1 GHz Upto 3.4 GHz LGA 1155 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor,2786.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
75fb54665e5965a23e47,cpu,Intel CORE I5 2400 PROCESSOR ( 2ND GENERATION ) 3.1 GHz Upto 3.4 GHz LGA 1155 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor,2289.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
78ee5b67a496f18f8851,cpu,Intel core I5 2500k 3.3 GHz LGA 1155 Socket 4 Cores Desktop Processor,2600.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
6b66b3a9ffe10e7b8592,cpu,Intel Core i5-2500K 3.3 GHz Upto 3.7 GHz LGA 1155 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor,2300.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
2347f0427b369e621ee9,cpu,Intel Core i5-3470 3.2 GHz Upto 3.6 GHz LGA 1155 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor,2734.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
a47dcaeedc5c543b71a8,cpu,Intel Core i5-3470 3.2 GHz Upto 3.6 GHz LGA 1155 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor (Silver) 3.2 GHz LGA 1155 Socket 4 Cores Desktop Processor,2652.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
7bbcb1944222dba8e3bd,cpu,Intel Core i5 3470 3.6 GHz LGA 1155 Socket 4 Cores Desktop Processor,1700.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
5cee224f496baa5c9143,cpu,Intel CORE I5 3470 PROCESSOR ( 3RD GENERATION ) 3.2 GHz Upto 3.6 GHz LGA 1155 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor,3209.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
dc739cafbcf384d1afb0,cpu,Intel Core i5-3550 ( 3RD GEN ) Quad-Core 6MB Cache 3.3 GHz LGA 1155 Socket 4 Cores Desktop Processor,2422.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
f7a159dc9d2510606b87,cpu,Intel Core i5-3550P ( 3RD GEN ) Quad-Core 6MB Cache 3.1 GHz LGA 1155 Socket 4 Cores Desktop Processor,2422.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
acde862e57987db0b069,cpu,Intel Core i5-3570 3.4 GHz Upto 3.8 GHz LGA 1155 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor,2496.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
e7227442e82cff29d7ac,cpu,Intel Core I5 3570 3.8 GHz LGA 1155 Socket 4 Cores Desktop Processor,2050.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
cb025eff86cce23e9f1d,cpu,Intel Core i5 3570 Best Performance 3rd Generation 3.4 GHz LGA 1155 Socket 4 Cores Desktop Processor,2382.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
ca5bf0d23076125dd810,cpu,Intel CORE I5 3570 PROCESSOR ( 3RD GENERATION ) 3.4 GHz Upto 3.8 GHz LGA 1155 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor,2878.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
2a0129f0479a08cbaff8,cpu,Intel core I5 3rd Gen 3570 3.4 GHz LGA 1155 Socket 4 Cores Desktop Processor,2500.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
efe2e51ef35d9f91f7eb,cpu,Intel Core i5-4570 (4TH Gen) Quad-Core 6MB Cache 3.2 GHz LGA 1150 Socket 4 Cores Desktop Processor,2397.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
91d89e8db4ee06402848,cpu,Intel Core i5-4570S (4TH Gen) Quad-Core 6MB Cache 2.9 GHz LGA 1150 Socket 4 Cores Desktop Processor,2800.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
eaa3440d3fe833cf44e2,cpu,Intel Core i5-4570T (4TH Generation) 6MB Cache 2.9 GHz LGA 1150 Socket 4 Cores Desktop Processor,2400.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
aeedbca84de15ed4140b,cpu,Intel CORE I5 4590 ( 4TH GENERATION ) PROCESSOR 3.3 GHz Upto 3.7 GHz LGA 1150 Socket 4 Cores 4 Threads 6 MB Smart Cache Desktop Processor,3100.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
21ed06117eab8581c962,cpu,Intel Core i5-4670 (4TH Gen) Quad-Core 6MB Cache 3.4 GHz LGA 1150 Socket 4 Cores Desktop Processor,2999.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
c706757c028f76333494,cpu,Intel Core i7-10700 2.9 GHz Upto 4.8 GHz LGA 1200 Socket 8 Cores 16 Threads 16 MB Smart Cache Desktop Processor,26435.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
5c06be940cf63eb4f7c3,cpu,Intel Core i7-10700K 3.8 GHz Upto 5.1 GHz LGA 1200 Socket 8 Cores 16 Threads 16 MB Smart Cache Desktop Processor,28499.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
eaafef6c4245e6e7b618,cpu,Intel Core i7 7700 3.6 GHz LGA 1151 Socket 4 Cores Desktop Processor,14100.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
cb9b593f981bc5a92dfc,cpu,Intel Core i9-10850K 3.6 GHz Upto 5.2 GHz LGA 1200 Socket 10 Cores 20 Threads 20 MB Smart Cache Desktop Processor,37957.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
0952c45387a1bb1ec4e9,cpu,Intel Core i9-10900KF 3.7 GHz Upto 5.3 GHz LGA 1200 Socket 10 Cores 20 Threads 20 MB Smart Cache Desktop Processor,42999.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
5c1bee2ce754875a9747,cpu,Intel Core i9-10900X X-series 3.7 GHz LGA 2066 Socket 10 Cores Desktop Processor,63999.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
ff17ca47dfb3d52417ec,cpu,Intel Core i9-10980XE Extreme Edition 3 GHz Upto 4.6 GHz LGA 2066 Socket 18 Cores 36 Threads 25 MB Smart Cache Desktop Processor,87370.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
754e2cdd2f6d92853a5f,cpu,Intel Core i9-9980XE Extreme Edition 3 GHz Upto 4.4 GHz LGA 2066 Socket 18 Cores 36 Threads Desktop Processor,79999.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
f170e5400d3261fa8caa,cpu,Intel Core(TM) i7-10700F 2.9 GHz LGA 1200 Socket 8 Cores Desktop Processor,24999.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
9d34c32e016ee6293d34,cpu,Intel Dual Core 4Th Gen G3420 3.2 GHz LGA 1150 Socket 2 Cores Desktop Processor,1140.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
bd7fa3fdf19ddeda0c88,cpu,Intel Dual Core G2020 2.9 GHz LGA 1155 Socket 2 Cores Desktop Processor,949.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
3a88f096822bf5ca3a1d,cpu,Intel e-7500 2.93 GHz Upto 2.93 GHz LGA 775 Socket 2 Cores 2 Threads 3 MB Smart Cache Desktop Processor,1150.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
f02875b655d6c03963c0,cpu,Intel E2160 3 GHz LGA 775 Socket 2 Cores Desktop Processor,1300.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
bd5a7b499c2e171f0b02,cpu,"Intel G2130(Dual core ,3.2GHz ,LGA1155) 3.2 GHz LGA 1155 Socket 2 Cores Desktop Processor",1187.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
87a35aa3cb3ef271781e,cpu,Intel G3240 4th Generation LGA 1150 3.1 GHz LGA 1150 Socket 2 Cores Desktop Processor,1092.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
e4d2d48751003e1d58fa,cpu,Intel G3250 4th Generation 3.2 GHz LGA 1150 Socket 2 Cores Desktop Processor,1234.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
92492fcb0adc4d4d74ae,cpu,Intel G3250T 4th Generation LGA 1150 2.8 GHz LGA 1150 Socket 2 Cores Desktop Processor,1092.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
5b4f8511395c2349c12a,cpu,Intel G3260 4Th Generation 3.3 GHz LGA 1150 Socket 2 Cores Desktop Processor,1263.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
4fc8e17e265bc1a51216,cpu,Intel G4400 3.3 GHz LGA 1151 Socket 2 Cores Desktop Processor,4999.0,INR,True,False,False,True,PcData/CPU.csv,sudhanshuy17/pccomponents
